stage,validation_level,optimism_correction_method,dataset,model_class,model_family,model_id,strategy_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,anchor_horizon_year,tail_extrapolation_capable_flag,extrapolation_role,horizon_id,horizon_year,horizon_label,interpretation_tier,primary_supported_flag,interpretation_note,calibration_target,mean_calibration_reference,mean_predicted_risk,mean_calibration_difference,calibration_intercept_offset,calibration_intercept_free,calibration_slope,calibration_known_n,calibration_case_weight,calibration_nonevent_weight,binary_outcome_support_flag,calibration_minimum_n_flag,calibration_support_flag,calibration_fit_success_flag,calibration_offset_converged_flag,calibration_slope_converged_flag,calibration_offset_boundary_flag,calibration_slope_boundary_flag,calibration_regression_suppressed_flag,observed_case_support_flag,observed_nonevent_support_flag,observed_horizon_information_flag,partial_binary_outcome_support_flag,beyond_last_event_flag,beyond_last_followup_flag,descriptive_projection_flag,horizon_data_status,descriptive_value_status,calibration_failure_reason,calibration_offset_message,calibration_slope_message
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,Year 3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2158577155863238,-0.017061816812659697,0.2650375863665166,2.106051996515912,2.121185449702892,158,52.08094869832661,209.88821649403735,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,Year 4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2709627645947915,-0.05822650142250074,0.039248827134916,1.3607893152315038,1.9837012320510727,143,55.732711822522575,206.22098857346012,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,Year 5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3199913450983955,-0.08085767852162545,-0.06231614465946296,0.9558394445322332,1.9170340451121626,110,62.64709997144594,198.76406041546034,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3639350815674927,-0.08970904741145419,-0.10999103532874252,0.42544102379089316,1.6040734517095896,78,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.40358993355115846,-0.12936389939511994,-0.3246444908420573,-0.06482494070886677,1.3874828161116994,70,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.43959775943838336,-0.08897446571982254,-0.08605576801700393,-0.11902729208284536,0.9411138257301307,62,91.77196725951072,169.63919312739554,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_9,9,Year 9,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.47247874129064754,-0.12185544757208672,-0.2615938806606849,-0.3367854325113614,0.804010206049945,53,91.77196725951072,169.6391931273955,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__site_interaction__exponential,exponential,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,Year 10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.5026567273723999,-0.15203343365383903,-0.27083247137322375,0.814832405255628,3.3678365295199244,51,91.77196725951072,169.63919312739552,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.10679590406657116,-0.015275743234743483,-0.10986376696786508,-0.1677156956155077,0.972161775905099,213,23.977841061031203,238.0126381755099,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,Year 2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.1651045944297785,-0.011677389062863613,0.13142965430660689,3.6386207490909346,2.992279372172187,169,40.19589452894287,221.77327066342076,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,Year 3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2092577893551312,-0.010461890581467098,0.16780199001074644,2.6374169390945417,2.627859406815157,158,52.08094869832661,209.88821649403735,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,Year 4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.24529194153711195,-0.03255567836482118,0.044248992414119,2.094973595815223,2.5602744007811413,143,55.732711822522575,206.22098857346012,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,Year 5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2758769815603556,-0.03674331498358557,0.027011434871391307,1.9379461147815384,2.65042263544911,110,62.64709997144594,198.76406041546034,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3024912893548106,-0.0282652551987721,0.04987428818094056,1.3342607529387585,2.2786142305831643,78,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3260581178444449,-0.05183208368840636,-0.08727601580951233,0.8210281599641678,2.0477781857616018,70,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.34720012033388564,0.003423173384675182,0.18539590009302276,0.3057422190604503,1.1510896904333512,62,91.77196725951072,169.63919312739554,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_9,9,Year 9,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3663604997246313,-0.01573720600607048,0.10078731166684,0.35724430361344844,1.3578076754267543,53,91.77196725951072,169.6391931273955,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,loglogistic,merged__site_interaction__loglogistic,loglogistic,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,Year 10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3838676579980942,-0.03324436427953337,0.1053740885614815,3.1258727597120104,4.944342437377564,51,91.77196725951072,169.63919312739552,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__site_interaction__lognormal,lognormal,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.1115348739138277,-0.02001471308200002,-0.17076910784273724,-0.1461384142054088,1.012171998220324,213,23.977841061031203,238.0126381755099,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__site_interaction__lognormal,lognormal,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,Year 2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.16759905284404691,-0.014171847477132016,0.0842247008780321,4.173765051413739,3.3733358652245258,169,40.19589452894287,221.77327066342076,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__site_interaction__lognormal,lognormal,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,Year 3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2076750438820082,-0.008879145108344089,0.1415121958214631,3.286077030525724,3.0993478394970504,158,52.08094869832661,209.88821649403735,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__site_interaction__lognormal,lognormal,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,Year 4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.23929208720766112,-0.02655582403537035,0.04007582064593927,2.8475715448767036,3.131337401312465,143,55.732711822522575,206.22098857346012,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__site_interaction__lognormal,lognormal,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,Year 5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.26553864031009056,-0.026404973733320514,0.04455284227041409,2.8878910830844036,3.4089918049375565,110,62.64709997144594,198.76406041546034,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__site_interaction__lognormal,lognormal,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2880293882344964,-0.013803354078457897,0.08635133735095805,2.1194874832108024,2.947803013927873,78,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__site_interaction__lognormal,lognormal,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.30772807192483803,-0.03350203776879951,-0.027750090877119604,1.552807689460277,2.7003967656394585,70,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__site_interaction__lognormal,lognormal,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3252611287400652,0.025362164978495638,0.24528073476139248,0.4888163143638923,1.2846818187043845,62,91.77196725951072,169.63919312739554,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__site_interaction__lognormal,lognormal,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,2,1,parametric_tail_extrapolator,year_9,9,Year 9,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3410609498696602,0.009562343848900645,0.20204567435512846,1.409535365744927,2.4662294061490915,53,91.77196725951072,169.6391931273955,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
